"Municipio","Año","Tipo de delito","Enero","Febrero","Marzo","Abril","Mayo","Junio","Julio","Agosto","Septiembre","Octubre","Noviembre","Diciembre","total"
"Tepehuacán de Guerrero",2019,"Otros delitos que atentan contra la libertad personal",0,0,0,0,0,0,1,1,0,0,0,0,2
"Tepehuacán de Guerrero",2019,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2019,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,1,0,0,0,0,0,0,1
"Tepehuacán de Guerrero",2019,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2019,"Robo",1,0,1,2,1,0,2,2,1,0,0,1,11
"Tepehuacán de Guerrero",2019,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2019,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2019,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2019,"Violación",1,0,1,0,0,1,2,2,0,0,0,0,7
"Tepehuacán de Guerrero",2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2019,"Violencia familiar",0,0,0,0,0,1,0,1,0,1,0,0,3
"Tepehuacán de Guerrero",2020,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Abuso sexual",0,0,0,0,0,0,0,2,1,0,1,0,4
"Tepehuacán de Guerrero",2020,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,1,0,1
"Tepehuacán de Guerrero",2020,"Amenazas",0,1,0,0,0,0,0,0,1,0,2,1,5
"Tepehuacán de Guerrero",2020,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Daño a la propiedad",0,0,1,0,0,0,0,0,0,0,1,0,2
"Tepehuacán de Guerrero",2020,"Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Despojo",0,0,0,0,0,0,0,1,0,0,1,0,2
"Tepehuacán de Guerrero",2020,"Electorales",0,0,0,0,0,0,0,0,0,2,0,0,2
"Tepehuacán de Guerrero",2020,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Fraude",0,0,1,0,0,0,0,0,0,0,0,1,2
"Tepehuacán de Guerrero",2020,"Homicidio",0,0,0,0,0,0,0,0,0,0,0,1,1
"Tepehuacán de Guerrero",2020,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Lesiones",1,0,1,0,3,0,1,0,1,3,3,6,19
"Tepehuacán de Guerrero",2020,"Narcomenudeo",0,0,0,0,0,1,0,0,0,0,0,0,1
"Tepehuacán de Guerrero",2020,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Otros delitos del Fuero Común",0,1,1,0,1,0,0,2,5,0,2,1,13
"Tepehuacán de Guerrero",2020,"Otros delitos que atentan contra la libertad personal",0,2,0,1,0,1,0,0,0,1,1,0,6
"Tepehuacán de Guerrero",2020,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,1,0,0,0,0,1
"Tepehuacán de Guerrero",2020,"Otros delitos que atentan contra la vida y la integridad corporal",1,0,0,0,0,0,0,0,0,0,0,1,2
"Tepehuacán de Guerrero",2020,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Robo",1,1,0,0,0,0,0,1,0,0,0,1,4
"Tepehuacán de Guerrero",2020,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Violación",2,2,0,0,1,1,1,0,0,1,1,0,9
"Tepehuacán de Guerrero",2020,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2020,"Violencia familiar",0,0,2,2,0,1,0,0,4,1,1,0,11
"Tepehuacán de Guerrero",2021,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Abuso de confianza",0,0,0,0,0,0,0,1,1,0,0,0,2
"Tepehuacán de Guerrero",2021,"Abuso sexual",0,0,0,0,0,0,0,1,0,1,0,0,2
"Tepehuacán de Guerrero",2021,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Amenazas",1,0,0,0,0,0,1,0,0,1,2,2,7
"Tepehuacán de Guerrero",2021,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Daño a la propiedad",1,0,1,0,0,0,1,0,1,0,0,0,4
"Tepehuacán de Guerrero",2021,"Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Despojo",0,0,1,1,0,1,0,0,1,0,0,0,4
"Tepehuacán de Guerrero",2021,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,1,1
"Tepehuacán de Guerrero",2021,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Fraude",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Homicidio",0,0,1,0,0,1,0,0,0,0,1,0,3
"Tepehuacán de Guerrero",2021,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Lesiones",2,0,1,0,1,2,1,0,0,1,0,3,11
"Tepehuacán de Guerrero",2021,"Narcomenudeo",0,0,0,0,0,0,0,1,0,0,0,0,1
"Tepehuacán de Guerrero",2021,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Otros delitos del Fuero Común",0,1,0,0,2,1,0,1,4,2,2,2,15
"Tepehuacán de Guerrero",2021,"Otros delitos que atentan contra la libertad personal",1,1,0,0,0,0,0,0,0,0,0,0,2
"Tepehuacán de Guerrero",2021,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,1,0,1
"Tepehuacán de Guerrero",2021,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,1,0,0,0,0,0,0,0,1
"Tepehuacán de Guerrero",2021,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Robo",0,2,0,1,0,0,0,0,1,1,0,0,5
"Tepehuacán de Guerrero",2021,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Violación",0,0,0,1,0,0,0,3,1,1,2,0,8
"Tepehuacán de Guerrero",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2021,"Violencia familiar",1,0,1,0,2,1,0,0,0,0,0,1,6
"Tepehuacán de Guerrero",2022,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Abuso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,1,0,1
"Tepehuacán de Guerrero",2022,"Amenazas",1,0,1,0,0,1,1,0,1,0,0,0,5
"Tepehuacán de Guerrero",2022,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Daño a la propiedad",0,0,2,0,1,0,0,1,0,0,0,1,5
"Tepehuacán de Guerrero",2022,"Delitos cometidos por servidores públicos",0,2,0,0,1,0,0,0,0,1,0,0,4
"Tepehuacán de Guerrero",2022,"Despojo",0,0,0,1,0,1,0,0,0,0,0,0,2
"Tepehuacán de Guerrero",2022,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Extorsión",0,0,0,0,0,1,0,0,0,0,0,0,1
"Tepehuacán de Guerrero",2022,"Falsedad",0,0,0,0,1,0,0,0,0,0,0,0,1
"Tepehuacán de Guerrero",2022,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Fraude",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Homicidio",0,0,0,0,1,1,0,0,0,0,0,0,2
"Tepehuacán de Guerrero",2022,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,1,0,1
"Tepehuacán de Guerrero",2022,"Lesiones",0,0,4,0,1,1,2,1,0,0,1,2,12
"Tepehuacán de Guerrero",2022,"Narcomenudeo",0,0,0,0,0,1,0,0,0,0,0,0,1
"Tepehuacán de Guerrero",2022,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Otros delitos del Fuero Común",1,2,1,1,1,3,0,3,1,0,1,1,15
"Tepehuacán de Guerrero",2022,"Otros delitos que atentan contra la libertad personal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,1,0,0,0,0,0,0,1,0,0,2
"Tepehuacán de Guerrero",2022,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Robo",0,0,0,1,0,2,0,0,0,0,1,0,4
"Tepehuacán de Guerrero",2022,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Violación",0,3,0,0,2,0,0,1,0,1,1,0,8
"Tepehuacán de Guerrero",2022,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2022,"Violencia familiar",0,1,1,0,0,1,0,3,1,2,3,0,12
"Tepehuacán de Guerrero",2023,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Abuso sexual",0,0,0,0,0,0,1,3,0,0,1,0,5
"Tepehuacán de Guerrero",2023,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Allanamiento de morada",0,0,0,0,0,0,1,0,1,0,0,0,2
"Tepehuacán de Guerrero",2023,"Amenazas",0,0,1,0,1,1,2,1,3,1,0,1,11
"Tepehuacán de Guerrero",2023,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Daño a la propiedad",0,2,0,1,0,0,1,4,3,1,0,0,12
"Tepehuacán de Guerrero",2023,"Delitos cometidos por servidores públicos",0,0,0,1,0,0,0,0,1,0,1,0,3
"Tepehuacán de Guerrero",2023,"Despojo",0,1,0,0,0,0,0,2,2,0,0,0,5
"Tepehuacán de Guerrero",2023,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Fraude",0,0,0,0,0,0,0,0,1,0,1,0,2
"Tepehuacán de Guerrero",2023,"Homicidio",0,0,0,0,0,0,1,1,0,0,0,0,2
"Tepehuacán de Guerrero",2023,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Lesiones",0,1,3,2,1,2,3,2,1,2,0,2,19
"Tepehuacán de Guerrero",2023,"Narcomenudeo",0,0,0,0,0,0,0,0,1,0,0,0,1
"Tepehuacán de Guerrero",2023,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Otros delitos del Fuero Común",0,0,3,4,2,3,2,2,1,1,2,0,20
"Tepehuacán de Guerrero",2023,"Otros delitos que atentan contra la libertad personal",0,1,0,0,1,0,0,0,1,0,1,0,4
"Tepehuacán de Guerrero",2023,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,2,1,0,2,0,0,0,5
"Tepehuacán de Guerrero",2023,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,1,0,0,1
"Tepehuacán de Guerrero",2023,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Robo",0,0,1,0,1,0,0,4,0,1,1,1,9
"Tepehuacán de Guerrero",2023,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Violación",1,0,1,1,2,0,2,0,0,0,0,0,7
"Tepehuacán de Guerrero",2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2023,"Violencia familiar",0,5,0,1,2,0,2,3,0,2,3,1,19
"Tepehuacán de Guerrero",2024,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Abuso sexual",0,1,0,1,0,1,0,0,0,0,0,0,3
"Tepehuacán de Guerrero",2024,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,1,0,1
"Tepehuacán de Guerrero",2024,"Amenazas",1,0,3,1,2,0,0,0,0,0,0,1,8
"Tepehuacán de Guerrero",2024,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Daño a la propiedad",0,0,1,1,0,0,0,0,0,0,1,0,3
"Tepehuacán de Guerrero",2024,"Delitos cometidos por servidores públicos",0,0,1,0,0,0,0,0,0,1,0,0,2
"Tepehuacán de Guerrero",2024,"Despojo",0,0,0,0,0,0,0,1,0,0,0,0,1
"Tepehuacán de Guerrero",2024,"Electorales",0,0,0,1,0,2,0,0,0,0,0,0,3
"Tepehuacán de Guerrero",2024,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Fraude",0,0,0,0,0,0,0,0,1,0,1,0,2
"Tepehuacán de Guerrero",2024,"Homicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,1,0,0,1
"Tepehuacán de Guerrero",2024,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Lesiones",1,0,1,2,3,1,0,1,0,4,2,1,16
"Tepehuacán de Guerrero",2024,"Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Otros delitos del Fuero Común",1,2,0,1,0,1,0,3,0,1,0,3,12
"Tepehuacán de Guerrero",2024,"Otros delitos que atentan contra la libertad personal",0,0,1,0,1,1,0,0,0,1,0,0,4
"Tepehuacán de Guerrero",2024,"Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,1,0,0,0,0,0,0,0,0,0,1
"Tepehuacán de Guerrero",2024,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Robo",0,4,1,0,1,0,0,0,0,0,2,2,10
"Tepehuacán de Guerrero",2024,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Violación",0,0,0,1,0,0,0,0,2,0,0,0,3
"Tepehuacán de Guerrero",2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2024,"Violencia familiar",1,0,1,1,1,3,1,2,1,0,0,0,11
"Tepehuacán de Guerrero",2025,"Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Abuso de confianza",0,0,0,0,0,2,0,0,1,0,0,0,3
"Tepehuacán de Guerrero",2025,"Abuso sexual",0,0,0,0,0,0,0,1,2,0,1,0,4
"Tepehuacán de Guerrero",2025,"Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Amenazas",1,0,1,2,2,2,2,0,1,0,0,1,12
"Tepehuacán de Guerrero",2025,"Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Daño a la propiedad",0,0,0,0,0,2,0,0,1,0,1,1,5
"Tepehuacán de Guerrero",2025,"Delitos cometidos por servidores públicos",0,0,0,0,0,4,1,0,0,0,0,0,5
"Tepehuacán de Guerrero",2025,"Despojo",0,0,0,0,0,0,0,0,1,0,0,1,2
"Tepehuacán de Guerrero",2025,"Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Fraude",0,0,0,0,0,1,0,0,0,0,0,0,1
"Tepehuacán de Guerrero",2025,"Homicidio",0,0,0,0,0,0,1,0,1,0,0,0,2
"Tepehuacán de Guerrero",2025,"Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Lesiones",2,0,5,3,4,0,1,1,2,0,4,1,23
"Tepehuacán de Guerrero",2025,"Narcomenudeo",0,0,0,0,0,1,1,0,1,0,0,0,3
"Tepehuacán de Guerrero",2025,"Otros delitos contra el patrimonio",0,0,0,0,0,0,0,1,0,0,0,0,1
"Tepehuacán de Guerrero",2025,"Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Otros delitos del Fuero Común",1,1,0,0,0,1,0,0,0,0,0,0,3
"Tepehuacán de Guerrero",2025,"Otros delitos que atentan contra la libertad personal",0,0,0,1,0,0,0,0,0,0,1,0,2
"Tepehuacán de Guerrero",2025,"Otros delitos que atentan contra la libertad y la seguridad sexual",2,0,1,0,0,0,1,0,0,0,0,1,5
"Tepehuacán de Guerrero",2025,"Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,3,1,0,1,0,1,6
"Tepehuacán de Guerrero",2025,"Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Robo",0,1,0,1,1,1,0,0,1,0,2,0,7
"Tepehuacán de Guerrero",2025,"Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Violación",1,0,0,0,0,1,4,0,1,1,0,0,8
"Tepehuacán de Guerrero",2025,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepehuacán de Guerrero",2025,"Violencia familiar",1,0,0,1,1,2,2,4,0,1,2,1,15
"Tepehuacán de Guerrero",2026,"Aborto",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Tepehuacán de Guerrero",2026,"Abuso de confianza",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Tepehuacán de Guerrero",2026,"Abuso sexual",1,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,5
"Tepehuacán de Guerrero",2026,"Acoso sexual",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Tepehuacán de Guerrero",2026,"Allanamiento de morada",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
"Tepehuacán de Guerrero",2026,"Amenazas",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
